Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations"
Papua New Guinea,PNG,5/28/2020,0,
Papua New Guinea,PNG,5/29/2020,0,
Papua New Guinea,PNG,5/30/2020,0,
Papua New Guinea,PNG,5/31/2020,0,
Papua New Guinea,PNG,6/1/2020,0,
Papua New Guinea,PNG,6/2/2020,0,
Papua New Guinea,PNG,6/3/2020,0,
Papua New Guinea,PNG,6/4/2020,0,
Papua New Guinea,PNG,6/5/2020,0,
Papua New Guinea,PNG,6/6/2020,0,
Papua New Guinea,PNG,6/7/2020,0,
Papua New Guinea,PNG,6/8/2020,0,
Papua New Guinea,PNG,6/9/2020,0,
Papua New Guinea,PNG,6/10/2020,0,
Papua New Guinea,PNG,6/11/2020,0,
Papua New Guinea,PNG,6/12/2020,0,
Papua New Guinea,PNG,6/13/2020,0,
Papua New Guinea,PNG,6/14/2020,0,
Papua New Guinea,PNG,6/15/2020,0,
Papua New Guinea,PNG,6/16/2020,0,
Papua New Guinea,PNG,6/17/2020,0,
Papua New Guinea,PNG,6/18/2020,0,
Papua New Guinea,PNG,6/19/2020,0,
Papua New Guinea,PNG,6/20/2020,0,
Papua New Guinea,PNG,6/21/2020,0,
Papua New Guinea,PNG,6/22/2020,0.14286,
Papua New Guinea,PNG,6/23/2020,0.14286,
Papua New Guinea,PNG,6/24/2020,0.14286,
Papua New Guinea,PNG,6/25/2020,0.28571,
Papua New Guinea,PNG,6/26/2020,0.42857,
Papua New Guinea,PNG,6/27/2020,0.42857,
Papua New Guinea,PNG,6/28/2020,0.42857,
Papua New Guinea,PNG,6/29/2020,0.28571,
Papua New Guinea,PNG,6/30/2020,0.28571,
Papua New Guinea,PNG,7/1/2020,0.28571,
Papua New Guinea,PNG,7/2/2020,0.14286,
Papua New Guinea,PNG,7/3/2020,0,
Papua New Guinea,PNG,7/4/2020,0,
Papua New Guinea,PNG,7/5/2020,0,
Papua New Guinea,PNG,7/6/2020,0,
Papua New Guinea,PNG,7/7/2020,0,
Papua New Guinea,PNG,7/8/2020,0,
Papua New Guinea,PNG,7/9/2020,0,
Papua New Guinea,PNG,7/10/2020,0,
Papua New Guinea,PNG,7/11/2020,0,
Papua New Guinea,PNG,7/12/2020,0,
Papua New Guinea,PNG,7/13/2020,0,
Papua New Guinea,PNG,7/14/2020,0,
Papua New Guinea,PNG,7/15/2020,0,
Papua New Guinea,PNG,7/16/2020,0,
Papua New Guinea,PNG,7/17/2020,0,
Papua New Guinea,PNG,7/18/2020,0.57143,
Papua New Guinea,PNG,7/19/2020,0.57143,
Papua New Guinea,PNG,7/20/2020,0.85714,
Papua New Guinea,PNG,7/21/2020,1.14286,
Papua New Guinea,PNG,7/22/2020,2.28571,
Papua New Guinea,PNG,7/23/2020,2.71429,
Papua New Guinea,PNG,7/24/2020,2.85714,
Papua New Guinea,PNG,7/25/2020,2.42857,
Papua New Guinea,PNG,7/26/2020,3.42857,
Papua New Guinea,PNG,7/27/2020,6.42857,
Papua New Guinea,PNG,7/28/2020,6.14286,
Papua New Guinea,PNG,7/29/2020,5.14286,
Papua New Guinea,PNG,7/30/2020,4.71429,
Papua New Guinea,PNG,7/31/2020,5.85714,
Papua New Guinea,PNG,8/1/2020,5.71429,
Papua New Guinea,PNG,8/2/2020,7.42857,
Papua New Guinea,PNG,8/3/2020,6.85714,
Papua New Guinea,PNG,8/4/2020,7,
Papua New Guinea,PNG,8/5/2020,7.28571,
Papua New Guinea,PNG,8/6/2020,12.85714,
Papua New Guinea,PNG,8/7/2020,13,
Papua New Guinea,PNG,8/8/2020,16.57143,
Papua New Guinea,PNG,8/9/2020,13.85714,
Papua New Guinea,PNG,8/10/2020,14.85714,
Papua New Guinea,PNG,8/11/2020,14.71429,
Papua New Guinea,PNG,8/12/2020,14.28571,
Papua New Guinea,PNG,8/13/2020,16.57143,
Papua New Guinea,PNG,8/14/2020,15.42857,
Papua New Guinea,PNG,8/15/2020,11.85714,
Papua New Guinea,PNG,8/16/2020,11.85714,
Papua New Guinea,PNG,8/17/2020,15.57143,
Papua New Guinea,PNG,8/18/2020,17,
Papua New Guinea,PNG,8/19/2020,19,
Papua New Guinea,PNG,8/20/2020,12.85714,
Papua New Guinea,PNG,8/21/2020,12.85714,
Papua New Guinea,PNG,8/22/2020,12.85714,
Papua New Guinea,PNG,8/23/2020,12.85714,
Papua New Guinea,PNG,8/24/2020,11.14286,
Papua New Guinea,PNG,8/25/2020,9.71429,
Papua New Guinea,PNG,8/26/2020,10.28571,
Papua New Guinea,PNG,8/27/2020,8.57143,
Papua New Guinea,PNG,8/28/2020,9,
Papua New Guinea,PNG,8/29/2020,13.14286,
Papua New Guinea,PNG,8/30/2020,14,
Papua New Guinea,PNG,8/31/2020,8.28571,
Papua New Guinea,PNG,9/1/2020,8.28571,
Papua New Guinea,PNG,9/2/2020,5.85714,
Papua New Guinea,PNG,9/3/2020,7.42857,
Papua New Guinea,PNG,9/4/2020,6.71429,
Papua New Guinea,PNG,9/5/2020,2.57143,
Papua New Guinea,PNG,9/6/2020,4.14286,
Papua New Guinea,PNG,9/7/2020,5.42857,
Papua New Guinea,PNG,9/8/2020,5.42857,
Papua New Guinea,PNG,9/9/2020,6.14286,
Papua New Guinea,PNG,9/10/2020,4.71429,
Papua New Guinea,PNG,9/11/2020,5.14286,
Papua New Guinea,PNG,9/12/2020,5.14286,
Papua New Guinea,PNG,9/13/2020,3.14286,
Papua New Guinea,PNG,9/14/2020,2,
Papua New Guinea,PNG,9/15/2020,2,
Papua New Guinea,PNG,9/16/2020,1.14286,
Papua New Guinea,PNG,9/17/2020,1.71429,
Papua New Guinea,PNG,9/18/2020,1.28571,
Papua New Guinea,PNG,9/19/2020,1.28571,
Papua New Guinea,PNG,9/20/2020,0.85714,
Papua New Guinea,PNG,9/21/2020,0.85714,
Papua New Guinea,PNG,9/22/2020,2.14286,
Papua New Guinea,PNG,9/23/2020,2.28571,
Papua New Guinea,PNG,9/24/2020,2.14286,
Papua New Guinea,PNG,9/25/2020,2.14286,
Papua New Guinea,PNG,9/26/2020,2.28571,
Papua New Guinea,PNG,9/27/2020,2.28571,
Papua New Guinea,PNG,9/28/2020,2.14286,
Papua New Guinea,PNG,9/29/2020,0.85714,
Papua New Guinea,PNG,9/30/2020,1,
Papua New Guinea,PNG,10/1/2020,0.42857,
Papua New Guinea,PNG,10/2/2020,1.14286,
Papua New Guinea,PNG,10/3/2020,1,
Papua New Guinea,PNG,10/4/2020,1.14286,
Papua New Guinea,PNG,10/5/2020,1.14286,
Papua New Guinea,PNG,10/6/2020,1.28571,
Papua New Guinea,PNG,10/7/2020,1,
Papua New Guinea,PNG,10/8/2020,1,
Papua New Guinea,PNG,10/9/2020,1.42857,
Papua New Guinea,PNG,10/10/2020,1.42857,
Papua New Guinea,PNG,10/11/2020,1.28571,
Papua New Guinea,PNG,10/12/2020,2,
Papua New Guinea,PNG,10/13/2020,3.42857,
Papua New Guinea,PNG,10/14/2020,4.85714,
Papua New Guinea,PNG,10/15/2020,5.28571,
Papua New Guinea,PNG,10/16/2020,4.14286,
Papua New Guinea,PNG,10/17/2020,4.14286,
Papua New Guinea,PNG,10/18/2020,4.57143,
Papua New Guinea,PNG,10/19/2020,3.85714,
Papua New Guinea,PNG,10/20/2020,2.28571,
Papua New Guinea,PNG,10/21/2020,0.85714,
Papua New Guinea,PNG,10/22/2020,0.71429,
Papua New Guinea,PNG,10/23/2020,0.71429,
Papua New Guinea,PNG,10/24/2020,0.71429,
Papua New Guinea,PNG,10/25/2020,0.28571,
Papua New Guinea,PNG,10/26/2020,1,
Papua New Guinea,PNG,10/27/2020,1,
Papua New Guinea,PNG,10/28/2020,1,
Papua New Guinea,PNG,10/29/2020,0.71429,
Papua New Guinea,PNG,10/30/2020,0.85714,
Papua New Guinea,PNG,10/31/2020,0.85714,
Papua New Guinea,PNG,11/1/2020,0.85714,
Papua New Guinea,PNG,11/2/2020,0.28571,
Papua New Guinea,PNG,11/3/2020,0.28571,
Papua New Guinea,PNG,11/4/2020,1.28571,
Papua New Guinea,PNG,11/5/2020,1.28571,
Papua New Guinea,PNG,11/6/2020,1.14286,
Papua New Guinea,PNG,11/7/2020,1.14286,
Papua New Guinea,PNG,11/8/2020,1.14286,
Papua New Guinea,PNG,11/9/2020,1,
Papua New Guinea,PNG,11/10/2020,1.28571,
Papua New Guinea,PNG,11/11/2020,0.28571,
Papua New Guinea,PNG,11/12/2020,0.28571,
Paraguay,PRY,3/13/2020,2,
Paraguay,PRY,3/14/2020,1.75,
Paraguay,PRY,3/15/2020,2,
Paraguay,PRY,3/16/2020,1.75,
Paraguay,PRY,3/17/2020,1.6,
Paraguay,PRY,3/18/2020,1.2,
Paraguay,PRY,3/19/2020,1,
Paraguay,PRY,3/20/2020,1.16667,
Paraguay,PRY,3/21/2020,1.83333,
Paraguay,PRY,3/22/2020,2.14286,
Paraguay,PRY,3/23/2020,2,
Paraguay,PRY,3/24/2020,2.57143,
Paraguay,PRY,3/25/2020,3.71429,
Paraguay,PRY,3/26/2020,4.28571,
Paraguay,PRY,3/27/2020,5.57143,
Paraguay,PRY,3/28/2020,5.42857,
Paraguay,PRY,3/29/2020,5.28571,
Paraguay,PRY,3/30/2020,6,
Paraguay,PRY,3/31/2020,5.42857,
Paraguay,PRY,4/1/2020,4.57143,
Paraguay,PRY,4/2/2020,4,
Paraguay,PRY,4/3/2020,3.57143,
Paraguay,PRY,4/4/2020,5.71429,
Paraguay,PRY,4/5/2020,6.42857,
Paraguay,PRY,4/6/2020,7,
Paraguay,PRY,4/7/2020,6.85714,
Paraguay,PRY,4/8/2020,6.57143,
Paraguay,PRY,4/9/2020,7.85714,
Paraguay,PRY,4/10/2020,7.42857,
Paraguay,PRY,4/11/2020,5.28571,
Paraguay,PRY,4/12/2020,4.28571,
Paraguay,PRY,4/13/2020,4.85714,
Paraguay,PRY,4/14/2020,6.57143,
Paraguay,PRY,4/15/2020,6.57143,
Paraguay,PRY,4/16/2020,7.14286,
Paraguay,PRY,4/17/2020,6.42857,
Paraguay,PRY,4/18/2020,9.85714,
Paraguay,PRY,4/19/2020,9.71429,
Paraguay,PRY,4/20/2020,8.42857,
Paraguay,PRY,4/21/2020,7,
Paraguay,PRY,4/22/2020,7.42857,
Paraguay,PRY,4/23/2020,5.57143,
Paraguay,PRY,4/24/2020,6.57143,
Paraguay,PRY,4/25/2020,3,
Paraguay,PRY,4/26/2020,3.71429,
Paraguay,PRY,4/27/2020,3.14286,
Paraguay,PRY,4/28/2020,3.14286,
Paraguay,PRY,4/29/2020,3.71429,
Paraguay,PRY,4/30/2020,5.14286,
Paraguay,PRY,5/1/2020,6.57143,
Paraguay,PRY,5/2/2020,15.71429,
Paraguay,PRY,5/3/2020,20.28571,
Paraguay,PRY,5/4/2020,24,
Paraguay,PRY,5/5/2020,26.42857,
Paraguay,PRY,5/6/2020,27.42857,
Paraguay,PRY,5/7/2020,27.28571,
Paraguay,PRY,5/8/2020,28,
Paraguay,PRY,5/9/2020,32.85714,
Paraguay,PRY,5/10/2020,45.57143,
Paraguay,PRY,5/11/2020,45.28571,
Paraguay,PRY,5/12/2020,44.14286,
Paraguay,PRY,5/13/2020,43.71429,
Paraguay,PRY,5/14/2020,42.85714,
Paraguay,PRY,5/15/2020,41.71429,
Paraguay,PRY,5/16/2020,28,
Paraguay,PRY,5/17/2020,12.71429,
Paraguay,PRY,5/18/2020,10.42857,
Paraguay,PRY,5/19/2020,9.14286,
Paraguay,PRY,5/20/2020,13.14286,
Paraguay,PRY,5/21/2020,13.28571,
Paraguay,PRY,5/22/2020,11.71429,
Paraguay,PRY,5/23/2020,11.28571,
Paraguay,PRY,5/24/2020,10.28571,
Paraguay,PRY,5/25/2020,10.85714,
Paraguay,PRY,5/26/2020,11,
Paraguay,PRY,5/27/2020,6.85714,
Paraguay,PRY,5/28/2020,7.28571,
Paraguay,PRY,5/29/2020,9.14286,
Paraguay,PRY,5/30/2020,11.28571,
Paraguay,PRY,5/31/2020,16.28571,
Paraguay,PRY,6/1/2020,17.71429,
Paraguay,PRY,6/2/2020,18.57143,
Paraguay,PRY,6/3/2020,19.42857,
Paraguay,PRY,6/4/2020,26.57143,
Paraguay,PRY,6/5/2020,26.57143,
Paraguay,PRY,6/6/2020,24.28571,
Paraguay,PRY,6/7/2020,18,
Paraguay,PRY,6/8/2020,21.28571,
Paraguay,PRY,6/9/2020,21.42857,
Paraguay,PRY,6/10/2020,24.85714,
Paraguay,PRY,6/11/2020,18.85714,
Paraguay,PRY,6/12/2020,20.57143,
Paraguay,PRY,6/13/2020,23.85714,
Paraguay,PRY,6/14/2020,24.42857,
Paraguay,PRY,6/15/2020,22,
Paraguay,PRY,6/16/2020,20.57143,
Paraguay,PRY,6/17/2020,16.57143,
Paraguay,PRY,6/18/2020,15.14286,
Paraguay,PRY,6/19/2020,14.28571,
Paraguay,PRY,6/20/2020,11.71429,
Paraguay,PRY,6/21/2020,14.42857,
Paraguay,PRY,6/22/2020,12.85714,
Paraguay,PRY,6/23/2020,14.71429,
Paraguay,PRY,6/24/2020,17,
Paraguay,PRY,6/25/2020,31.42857,
Paraguay,PRY,6/26/2020,34.14286,
Paraguay,PRY,6/27/2020,53.57143,
Paraguay,PRY,6/28/2020,82.85714,
Paraguay,PRY,6/29/2020,106.85714,
Paraguay,PRY,6/30/2020,114.14286,
Paraguay,PRY,7/1/2020,114.14286,
Paraguay,PRY,7/2/2020,104.57143,
Paraguay,PRY,7/3/2020,104.85714,
Paraguay,PRY,7/4/2020,91.14286,
Paraguay,PRY,7/5/2020,63.28571,
Paraguay,PRY,7/6/2020,42.85714,
Paraguay,PRY,7/7/2020,37.85714,
Paraguay,PRY,7/8/2020,40.14286,
Paraguay,PRY,7/9/2020,42,
Paraguay,PRY,7/10/2020,47.85714,
Paraguay,PRY,7/11/2020,55.28571,
Paraguay,PRY,7/12/2020,62.14286,
Paraguay,PRY,7/13/2020,74.42857,
Paraguay,PRY,7/14/2020,74.85714,
Paraguay,PRY,7/15/2020,81.71429,
Paraguay,PRY,7/16/2020,92,
Paraguay,PRY,7/17/2020,100.57143,
Paraguay,PRY,7/18/2020,103,
Paraguay,PRY,7/19/2020,115.57143,
Paraguay,PRY,7/20/2020,110.42857,
Paraguay,PRY,7/21/2020,109.71429,
Paraguay,PRY,7/22/2020,106.14286,
Paraguay,PRY,7/23/2020,114.57143,
Paraguay,PRY,7/24/2020,110.14286,
Paraguay,PRY,7/25/2020,109.57143,
Paraguay,PRY,7/26/2020,99.85714,
Paraguay,PRY,7/27/2020,103.28571,
Paraguay,PRY,7/28/2020,114.28571,
Paraguay,PRY,7/29/2020,122.42857,
Paraguay,PRY,7/30/2020,123.71429,
Paraguay,PRY,7/31/2020,156.28571,
Paraguay,PRY,8/1/2020,159.14286,
Paraguay,PRY,8/2/2020,165.28571,
Paraguay,PRY,8/3/2020,171.42857,
Paraguay,PRY,8/4/2020,168,
Paraguay,PRY,8/5/2020,168.28571,
Paraguay,PRY,8/6/2020,170.57143,
Paraguay,PRY,8/7/2020,166.85714,
Paraguay,PRY,8/8/2020,167.14286,
Paraguay,PRY,8/9/2020,174.28571,
Paraguay,PRY,8/10/2020,180.42857,
Paraguay,PRY,8/11/2020,215.71429,
Paraguay,PRY,8/12/2020,238.14286,
Paraguay,PRY,8/13/2020,279.71429,
Paraguay,PRY,8/14/2020,287.71429,
Paraguay,PRY,8/15/2020,367,
Paraguay,PRY,8/16/2020,382.28571,
Paraguay,PRY,8/17/2020,412,
Paraguay,PRY,8/18/2020,414.42857,
Paraguay,PRY,8/19/2020,441,
Paraguay,PRY,8/20/2020,445,
Paraguay,PRY,8/21/2020,489.71429,
Paraguay,PRY,8/22/2020,494.14286,
Paraguay,PRY,8/23/2020,513.28571,
Paraguay,PRY,8/24/2020,491.71429,
Paraguay,PRY,8/25/2020,495.28571,
Paraguay,PRY,8/26/2020,517.42857,
Paraguay,PRY,8/27/2020,534.14286,
Paraguay,PRY,8/28/2020,496.14286,
Paraguay,PRY,8/29/2020,476.85714,
Paraguay,PRY,8/30/2020,500,
Paraguay,PRY,8/31/2020,566,
Paraguay,PRY,9/1/2020,580,
Paraguay,PRY,9/2/2020,587.14286,
Paraguay,PRY,9/3/2020,609.42857,
Paraguay,PRY,9/4/2020,667,
Paraguay,PRY,9/5/2020,682.85714,
Paraguay,PRY,9/6/2020,771,
Paraguay,PRY,9/7/2020,755.85714,
Paraguay,PRY,9/8/2020,813,
Paraguay,PRY,9/9/2020,839.42857,
Paraguay,PRY,9/10/2020,841.14286,
Paraguay,PRY,9/11/2020,810.28571,
Paraguay,PRY,9/12/2020,836.85714,
Paraguay,PRY,9/13/2020,779,
Paraguay,PRY,9/14/2020,761.57143,
Paraguay,PRY,9/15/2020,716.28571,
Paraguay,PRY,9/16/2020,726.28571,
Paraguay,PRY,9/17/2020,770.42857,
Paraguay,PRY,9/18/2020,783.14286,
Paraguay,PRY,9/19/2020,802.14286,
Paraguay,PRY,9/20/2020,813,
Paraguay,PRY,9/21/2020,814.71429,
Paraguay,PRY,9/22/2020,841.85714,
Paraguay,PRY,9/23/2020,790,
Paraguay,PRY,9/24/2020,736,
Paraguay,PRY,9/25/2020,755.85714,
Paraguay,PRY,9/26/2020,728.42857,
Paraguay,PRY,9/27/2020,701,
Paraguay,PRY,9/28/2020,737.71429,
Paraguay,PRY,9/29/2020,738.85714,
Paraguay,PRY,9/30/2020,753.28571,
Paraguay,PRY,10/1/2020,741,
Paraguay,PRY,10/2/2020,770.71429,
Paraguay,PRY,10/3/2020,779.71429,
Paraguay,PRY,10/4/2020,790,
Paraguay,PRY,10/5/2020,785.42857,
Paraguay,PRY,10/6/2020,754.71429,
Paraguay,PRY,10/7/2020,792.28571,
Paraguay,PRY,10/8/2020,811,
Paraguay,PRY,10/9/2020,788.14286,
Paraguay,PRY,10/10/2020,798.71429,
Paraguay,PRY,10/11/2020,789.42857,
Paraguay,PRY,10/12/2020,784.71429,
Paraguay,PRY,10/13/2020,804.14286,
Paraguay,PRY,10/14/2020,792.85714,
Paraguay,PRY,10/15/2020,772.85714,
Paraguay,PRY,10/16/2020,754.28571,
Paraguay,PRY,10/17/2020,743.85714,
Paraguay,PRY,10/18/2020,719.57143,
Paraguay,PRY,10/19/2020,721.28571,
Paraguay,PRY,10/20/2020,729.71429,
Paraguay,PRY,10/21/2020,696.57143,
Paraguay,PRY,10/22/2020,710.57143,
Paraguay,PRY,10/23/2020,704.28571,
Paraguay,PRY,10/24/2020,682.42857,
Paraguay,PRY,10/25/2020,718.28571,
Paraguay,PRY,10/26/2020,695.71429,
Paraguay,PRY,10/27/2020,591.71429,
Paraguay,PRY,10/28/2020,640.57143,
Paraguay,PRY,10/29/2020,638.71429,
Paraguay,PRY,10/30/2020,537.71429,
Paraguay,PRY,10/31/2020,619.57143,
Paraguay,PRY,11/1/2020,591.71429,
Paraguay,PRY,11/2/2020,591,
Paraguay,PRY,11/3/2020,651.71429,
Paraguay,PRY,11/4/2020,581.57143,
Paraguay,PRY,11/5/2020,566.85714,
Paraguay,PRY,11/6/2020,641.14286,
Paraguay,PRY,11/7/2020,555,
Paraguay,PRY,11/8/2020,536.57143,
Paraguay,PRY,11/9/2020,551.14286,
Paraguay,PRY,11/10/2020,541.71429,
Paraguay,PRY,11/11/2020,552.71429,
Paraguay,PRY,11/12/2020,549.71429,
Peru,PER,3/10/2020,3,
Peru,PER,3/11/2020,2.75,
Peru,PER,3/12/2020,3.4,
Peru,PER,3/13/2020,3.66667,
Peru,PER,3/14/2020,6.16667,
Peru,PER,3/15/2020,6,
Peru,PER,3/16/2020,9.14286,
Peru,PER,3/17/2020,11,
Peru,PER,3/18/2020,15.14286,
Peru,PER,3/19/2020,18.28571,
Peru,PER,3/20/2020,30.28571,
Peru,PER,3/21/2020,32.14286,
Peru,PER,3/22/2020,39.28571,
Peru,PER,3/23/2020,41.71429,
Peru,PER,3/24/2020,44.14286,
Peru,PER,3/25/2020,42.71429,
Peru,PER,3/26/2020,59,
Peru,PER,3/27/2020,49.42857,
Peru,PER,3/28/2020,53.14286,
Peru,PER,3/29/2020,50.42857,
Peru,PER,3/30/2020,69.85714,
Peru,PER,3/31/2020,79.28571,
Peru,PER,4/1/2020,92.71429,
Peru,PER,4/2/2020,109.28571,
Peru,PER,4/3/2020,119.14286,
Peru,PER,4/4/2020,137.14286,
Peru,PER,4/5/2020,153.57143,
Peru,PER,4/6/2020,204.14286,
Peru,PER,4/7/2020,230.14286,
Peru,PER,4/8/2020,269.85714,
Peru,PER,4/9/2020,431.28571,
Peru,PER,4/10/2020,548.85714,
Peru,PER,4/11/2020,614.57143,
Peru,PER,4/12/2020,728.85714,
Peru,PER,4/13/2020,748.28571,
Peru,PER,4/14/2020,708.28571,
Peru,PER,4/15/2020,1049.85714,
Peru,PER,4/16/2020,1019,
Peru,PER,4/17/2020,1033.57143,
Peru,PER,4/18/2020,1084.57143,
Peru,PER,4/19/2020,1081.71429,
Peru,PER,4/20/2020,1158.42857,
Peru,PER,4/21/2020,1258,
Peru,PER,4/22/2020,1076.28571,
Peru,PER,4/23/2020,1110.71429,
Peru,PER,4/24/2020,1203.28571,
Peru,PER,4/25/2020,1165.57143,
Peru,PER,4/26/2020,1558.71429,
Peru,PER,4/27/2020,1698.42857,
Peru,PER,4/28/2020,1767.71429,
Peru,PER,4/29/2020,1907.57143,
Peru,PER,4/30/2020,2097.28571,
Peru,PER,5/1/2020,2294.57143,
Peru,PER,5/2/2020,2687.28571,
Peru,PER,5/3/2020,2457.57143,
Peru,PER,5/4/2020,2630.14286,
Peru,PER,5/5/2020,2667.57143,
Peru,PER,5/6/2020,2857,
Peru,PER,5/7/2020,2983.71429,
Peru,PER,5/8/2020,3078.57143,
Peru,PER,5/9/2020,3055.42857,
Peru,PER,5/10/2020,3211.57143,
Peru,PER,5/11/2020,3054.14286,
Peru,PER,5/12/2020,3064.28571,
Peru,PER,5/13/2020,2981.42857,
Peru,PER,5/14/2020,3069.85714,
Peru,PER,5/15/2020,3154,
Peru,PER,5/16/2020,3235.42857,
Peru,PER,5/17/2020,3360.85714,
Peru,PER,5/18/2020,3566.57143,
Peru,PER,5/19/2020,3730.14286,
Peru,PER,5/20/2020,3917.71429,
Peru,PER,5/21/2020,3959.14286,
Peru,PER,5/22/2020,4023.57143,
Peru,PER,5/23/2020,3886.14286,
Peru,PER,5/24/2020,3887.57143,
Peru,PER,5/25/2020,3955.14286,
Peru,PER,5/26/2020,4149.42857,
Peru,PER,5/27/2020,4324,
Peru,PER,5/28/2020,4555,
Peru,PER,5/29/2020,4715.71429,
Peru,PER,5/30/2020,5226.71429,
Peru,PER,5/31/2020,5702.42857,
Peru,PER,6/1/2020,6359.57143,
Peru,PER,6/2/2020,6580,
Peru,PER,6/3/2020,5755.42857,
Peru,PER,6/4/2020,6144.14286,
Peru,PER,6/5/2020,5917,
Peru,PER,6/6/2020,5587.85714,
Peru,PER,6/7/2020,5155.28571,
Peru,PER,6/8/2020,4577,
Peru,PER,6/9/2020,4236.71429,
Peru,PER,6/10/2020,4813.85714,
Peru,PER,6/11/2020,4272.71429,
Peru,PER,6/12/2020,4512.85714,
Peru,PER,6/13/2020,4764.14286,
Peru,PER,6/14/2020,4767.71429,
Peru,PER,6/15/2020,4745.85714,
Peru,PER,6/16/2020,4756.57143,
Peru,PER,6/17/2020,4774.28571,
Peru,PER,6/18/2020,4583.57143,
Peru,PER,6/19/2020,4228.57143,
Peru,PER,6/20/2020,3882.28571,
Peru,PER,6/21/2020,3743.71429,
Peru,PER,6/22/2020,3600,
Peru,PER,6/23/2020,3134.85714,
Peru,PER,6/24/2020,3379.14286,
Peru,PER,6/25/2020,3397.28571,
Peru,PER,6/26/2020,3459.14286,
Peru,PER,6/27/2020,3491.28571,
Peru,PER,6/28/2020,3521.57143,
Peru,PER,6/29/2020,3497.57143,
Peru,PER,6/30/2020,3918.42857,
Peru,PER,7/1/2020,3486.14286,
Peru,PER,7/2/2020,3398.28571,
Peru,PER,7/3/2020,3343.14286,
Peru,PER,7/4/2020,3319.28571,
Peru,PER,7/5/2020,3298.71429,
Peru,PER,7/6/2020,3328.42857,
Peru,PER,7/7/2020,3334,
Peru,PER,7/8/2020,3437.85714,
Peru,PER,7/9/2020,3490.57143,
Peru,PER,7/10/2020,3492,
Peru,PER,7/11/2020,3435.28571,
Peru,PER,7/12/2020,3375.71429,
Peru,PER,7/13/2020,3372.57143,
Peru,PER,7/14/2020,3488.57143,
Peru,PER,7/15/2020,3512.71429,
Peru,PER,7/16/2020,3544.71429,
Peru,PER,7/17/2020,3591.14286,
Peru,PER,7/18/2020,3698.71429,
Peru,PER,7/19/2020,3827.14286,
Peru,PER,7/20/2020,3894.85714,
Peru,PER,7/21/2020,3936.85714,
Peru,PER,7/22/2020,4031.42857,
Peru,PER,7/23/2020,4118,
Peru,PER,7/24/2020,4215.71429,
Peru,PER,7/25/2020,4346.28571,
Peru,PER,7/26/2020,4340.57143,
Peru,PER,7/27/2020,4458.14286,
Peru,PER,7/28/2020,4576.57143,
Peru,PER,7/29/2020,4702.57143,
Peru,PER,7/30/2020,4876.14286,
Peru,PER,7/31/2020,5199.42857,
Peru,PER,8/1/2020,5539.14286,
Peru,PER,8/2/2020,6042.71429,
Peru,PER,8/3/2020,6293.28571,
Peru,PER,8/4/2020,6197.57143,
Peru,PER,8/5/2020,6412.14286,
Peru,PER,8/6/2020,6705.85714,
Peru,PER,8/7/2020,6845.28571,
Peru,PER,8/8/2020,7020,
Peru,PER,8/9/2020,6975.57143,
Peru,PER,8/10/2020,7024.85714,
Peru,PER,8/11/2020,7147.57143,
Peru,PER,8/12/2020,7112.85714,
Peru,PER,8/13/2020,7275.85714,
Peru,PER,8/14/2020,7512.42857,
Peru,PER,8/15/2020,7488.71429,
Peru,PER,8/16/2020,7827.28571,
Peru,PER,8/17/2020,8274.57143,
Peru,PER,8/18/2020,8337.14286,
Peru,PER,8/19/2020,8520.14286,
Peru,PER,8/20/2020,8552.14286,
Peru,PER,8/21/2020,8437.57143,
Peru,PER,8/22/2020,8538.71429,
Peru,PER,8/23/2020,8490.42857,
Peru,PER,8/24/2020,8340,
Peru,PER,8/25/2020,8420.71429,
Peru,PER,8/26/2020,8294.42857,
Peru,PER,8/27/2020,7851.14286,
Peru,PER,8/28/2020,7848.28571,
Peru,PER,8/29/2020,7699.14286,
Peru,PER,8/30/2020,7742.71429,
Peru,PER,8/31/2020,7548.57143,
Peru,PER,9/1/2020,7371.28571,
Peru,PER,9/2/2020,7106.71429,
Peru,PER,9/3/2020,7151.28571,
Peru,PER,9/4/2020,6878.28571,
Peru,PER,9/5/2020,6698.14286,
Peru,PER,9/6/2020,6323.85714,
Peru,PER,9/7/2020,6115.85714,
Peru,PER,9/8/2020,5648.28571,
Peru,PER,9/9/2020,5580.14286,
Peru,PER,9/10/2020,5619.85714,
Peru,PER,9/11/2020,5703.14286,
Peru,PER,9/12/2020,5688.85714,
Peru,PER,9/13/2020,5590,
Peru,PER,9/14/2020,5663.14286,
Peru,PER,9/15/2020,6040.71429,
Peru,PER,9/16/2020,5975.71429,
Peru,PER,9/17/2020,5946.28571,
Peru,PER,9/18/2020,5718.71429,
Peru,PER,9/19/2020,5677.42857,
Peru,PER,9/20/2020,5719,
Peru,PER,9/21/2020,5610.85714,
Peru,PER,9/22/2020,5576.57143,
Peru,PER,9/23/2020,5503.71429,
Peru,PER,9/24/2020,5470.71429,
Peru,PER,9/25/2020,5547.42857,
Peru,PER,9/26/2020,5453.14286,
Peru,PER,9/27/2020,5325.28571,
Peru,PER,9/28/2020,5201,
Peru,PER,9/29/2020,5116.85714,
